,bbl,eui
1276,1012490057,57.9
1277,1012160060,60.3
1278,1012360029,58.5
1279,4062270338,77.4
1280,1018260013,69.6
1281,1018320016,49.4
1282,1012010034,56.1
1283,1018890001,54.8
1284,1018890040,46.9
1285,1021700307,20.0
1286,1018900036,52.2
1287,4002010001,59.0
1288,1018640039,57.2
1289,4062770002,45.0
1290,1018960043,51.1
1291,4001940007,58.2
1292,1019770021,132.1
1293,1019770018,15.6
1294,1012060010,55.2
1295,1019950001,61.0
1296,1012370033,88.5
1297,1021700302,80.5
1298,1018690029,106.4
1299,1021790425,70.3
1300,4092450240,75.6
1301,1018760001,46.7
1302,1005190014,72.7
1303,2025040094,95.4
1304,2025050006,83.6
1305,2028430085,109.6
1306,2028270060,86.7
1307,2028210052,78.4
1308,2031180156,85.8
1309,1020250061,95.9
1310,2028410018,114.9
1311,3036200038,63.9
1312,2027320026,26.6
1313,2032520268,74.3
1314,4116020001,96.1
1315,4051850037,86.3
1316,4003880013,139.0
1317,4013360001,56.2
1318,4089250047,90.1
1319,4006460038,10.3
1320,4053070024,66.2
1321,1011170014,39.1
1322,1015190025,88.1
1323,1011790019,110.5
1324,1011400037,72.0
1325,3002530007,13.9
1326,1008020050,37.1
1327,1007960018,111.3
1328,1008220052,44.9
1329,1008480008,31.4
1330,1019370036,118.9
1331,3022380049,62.1
1332,4012920069,73.7
1333,4012160017,90.9
1334,4014950068,111.5
1335,4001710061,100.3
1336,4014860052,94.1
1337,3011710014,97.3
1338,3013150045,89.6
1339,3047000042,83.9
1340,1005390023,16.8
1341,1002290005,9.8
1342,1010090019,114.5
1343,1010950035,92.5
1344,3012010066,80.9
1345,3035310037,51.3
1346,3015680001,83.5
1347,3021140023,76.2
1348,2028780009,90.9
1349,2026230049,94.8
1350,3056410019,71.8
1351,3055600060,66.2
1352,3087110046,88.6
1353,3061850038,78.6
1354,3087150056,122.9
1355,2024630026,78.1
1356,2037380046,121.6
1357,2028410063,105.8
1358,2030440035,100.7
1359,1021750124,14.1
1360,2031500041,105.5
1361,1022170014,79.7
1362,1022280037,136.0
1363,2033010023,86.1
1364,2032530270,70.6
1365,1022390025,92.6
1366,2032610005,94.8
1367,2033320017,77.7
1368,1022170017,108.0
1369,4013320026,129.5
1370,2048250059,76.9
1371,2024660001,101.4
1372,3045980009,79.4
1373,3055450074,109.5
1374,3055450068,90.3
1375,2027920014,117.9
1376,2029980029,43.7
1377,2048190015,87.0
1378,2048190020,92.4
1379,2031470070,100.8
1380,2031670064,98.8
1381,3051900075,110.5
1382,2030890026,15.8
1383,2031510043,119.4
1384,2032070023,18.9
1385,2031940001,82.3
1386,2031560003,129.2
1387,2028010018,108.7
1388,2037680001,92.0
1389,2028790184,112.8
1390,2029850057,109.8
1391,2045120031,62.6
1392,2027910005,88.1
1393,2033040141,68.1
1394,5014790001,196.8
1395,2029530013,147.4
1396,3022380127,92.4
1397,1007990030,74.7
1398,1002090005,9.3
1399,1002310030,87.9
1400,3079460014,6.1
1401,3012870033,82.3
1402,3030220016,119.6
1403,3030220025,107.6
1404,3052360040,76.1
1405,2038940001,76.2
1406,2032780007,89.2
1407,2045080037,78.5
1408,3067430079,74.5
1409,3002500001,66.7
1410,2039150023,54.5
1411,1021750136,23.4
1412,1010610008,103.2
1413,1020580055,77.2
1414,1014100026,93.6
1415,5044240001,41.8
1416,2027320012,53.7
1419,2027680065,157.0
1420,3000290008,13.3
1421,3000290016,25.5
1422,3000320055,17.6
1423,4002140249,32.6
1424,4002220034,0.0
1425,3058910058,108.3
1426,3060860045,83.0
1427,1003420065,15.4
1428,3045980016,106.5
1429,2026140019,26.1
1430,2026120058,85.2
1431,2026150008,114.5
1432,2026120053,98.8
1433,2028430065,96.4
1434,2028430035,102.6
1435,2028320008,87.6
1436,2032280005,86.0
1437,2032280001,37.2
1438,2027630215,155.0
1439,3024320009,105.3
1440,3014700080,78.0
1441,3014700060,90.0
1442,3014310045,82.3
1443,3018650049,2.4
1444,1004920020,99.3
1445,1006450049,116.3
1446,1003530057,88.7
1447,1001940032,29.7
1448,4001310013,62.6
1449,4001310025,75.7
1450,3054210031,83.1
1451,3054210035,68.0
1452,1008290057,64.4
1453,1021410042,82.8
1454,1021330022,100.2
1455,1021570075,82.6
1456,3046450006,69.7
1457,1020820036,94.9
1458,1020820052,86.2
1459,2026470005,105.4
1460,2025040021,110.3
1461,2025110074,96.0
1462,2026840068,128.4
1463,3046700007,116.4
1464,3012060028,87.8
1465,3035490029,93.2
1466,3078080036,103.9
1467,4026110503,6.3
1468,2029060083,44.1
1469,1018770031,95.0
1470,3016200025,44.7
1471,2033110112,80.5
1472,4072660001,108.9
1473,3031170024,61.6
1474,3084707502,67.4
1475,3027460039,74.1
1476,3009650032,103.3
1477,3012300014,87.7
1478,1005957505,45.1
1479,1010150054,113.2
1480,1010200053,63.8
1481,1010350037,108.0
1482,1010240007,150.3
1483,3070880001,238.8
1484,3063730012,59.3
1485,3054050019,88.1
1486,3062537501,105.0
1487,2057900001,37.4
1488,2030640001,561196.7
1489,1008290040,94.3
1490,1011660020,304.8
1491,3007540058,12.6
1492,3004880006,29.4
1493,3053630045,93.3
1494,1009190034,83.6
1495,3013610061,109.5
1496,2032810068,30.3
1497,1013100041,31.0
1498,4001630019,65.0
1499,4041380001,186.0
1500,1011680010,17.0
1501,1012410046,69.2
1502,3024170021,75.6
1503,1007930022,18.3
1504,1008590058,16.9
1505,1002290020,51.0
1506,3010640037,67.8
1507,1013767501,56.1
1508,4019490106,77.5
1509,3074130004,60.2
1510,3063150039,77.7
1511,3073960066,80.3
1512,3073470036,84.2
1513,3067480026,75.7
1514,3071580033,74.4
1515,3073980027,77.1
1516,3073480044,88.0
1517,3067710037,45.6
1518,1016240021,41.7
1519,4006280012,92.2
1520,3071730001,55.4
1521,1007610037,57.4
1522,3013610038,139.6
1523,1008970008,85.1
1524,2032870100,15.3
1525,2026880035,79.2
1526,1016330020,54.2
1527,1003500026,24.5
1528,4051217501,79.0
1529,4097160185,56.7
1530,1020090047,110.6
1531,1007780034,7.2
1532,1008310002,30.4
1533,1012630007,69.8
1534,1004570029,36.6
1535,3002347503,46.3
1536,1002847503,79.4
1537,1008977501,36.4
1538,3002850030,71.9
1539,3012870039,96.0
1540,1013870036,64.4
1541,1014280017,16.2
1542,1015080027,54.6
1543,1010087502,85.5
1544,1017260061,326.8
1545,2053850013,63.4
1546,3058290001,34.1
1547,2033310010,72.9
1548,1018207503,112.6
1549,1007430038,21.7
1550,4062410020,14.3
1551,4006220031,84.4
1552,4096760013,102.1
1553,3051260001,71.2
1554,5028000037,34.8
1555,1017230031,40.2
1556,2028420001,215.3
1557,2027430006,72.0
1558,3003970001,166.4
1559,1005110016,116.1
1560,2024840009,65.7
1561,5079710250,30.4
1562,3010650027,79.3
1563,1001940042,44.2
1564,3023510006,216.0
1565,3031780023,28.3
1566,3031170029,55.2
1567,3030030012,42.7
1568,1003900024,85.7
1569,1003850049,57.1
1570,1003970029,17.7
1571,1003730051,54.7
1572,1004010046,26.7
1573,1003850019,64.4
1574,3050580007,62.8
1575,3047180036,85.8
1576,3086850010,75.0
1577,4011320044,62.8
1578,3050600008,60.6
1579,3047180030,53.9
1580,3059590073,73.7
1581,4011320036,57.6
1582,3065800008,79.0
1583,3058720057,65.9
1584,2024770015,83.5
1585,3050970112,71.3
1586,3051220021,82.5
1587,3036210001,79.1
1588,3047570001,76.5
1589,4043430010,183.0
1590,3019867501,78.4
1591,4002150022,28.0
1592,1007910062,64.2
1593,1006930018,49.1
1594,3014370008,140.3
1595,1014170042,82.8
1596,4000577501,40.0
1597,1002247504,28.1
1598,4050667506,7.0
1599,4050667505,242.3
1601,1006997503,66.0
1602,1007010016,72.8
1603,4032560001,186.9
1604,1005627503,45.3
1605,2023837501,66.7
1606,1008000057,49.9
1607,1007950020,58.5
1608,1012150029,97.1
1609,2030690024,78.7
1610,1007970076,72.8
1611,2024560001,90.8
1612,3066260043,30.8
1613,1008260069,33.7
1614,3021060009,25.3
1615,1017457503,59.4
1616,1014170042,83.7
1617,1011677501,19.9
1618,4021620122,90.6
1621,1010110052,48.8
1623,3021067503,51.1
1624,1010190001,106.1
1625,3019337501,24.8
1626,1013650009,68.7
1627,1021800474,51.8
1628,1021790415,64.1
1629,1008380012,87.6
1630,1011040031,42.8
1631,3001667502,52.9
1632,1013670010,6.1
1633,3012000027,9.4
1634,4023247501,69.5
1635,1008380012,94.1
1636,1015710049,84.9
1637,3023240030,56.5
1638,1013470042,93.5
1639,1010430005,81.4
1640,1015670022,87.9
1641,1015610047,18.4
1642,1013240042,89.5
1643,1008790069,96.9
1644,1007920008,81.0
1645,1008270043,141.9
1646,1005770041,65.3
1647,1015120033,227.0
1648,1015120030,18.5
1649,3069980001,117.8
1650,3011740021,29.2
1651,3024260001,36.6
1652,4001940023,39.9
1653,3018930002,31.5
1654,3023517501,67.3
1655,1008180027,180.5
1656,4019020010,11.6
1657,1009627502,220.3
1658,4002870011,150.0
1659,4021290014,26.7
1660,4064820003,100.9
1661,4076280002,71.0
1662,1008317502,59.8
1663,2033130084,121.5
1664,4051010001,97.1
1665,1008320062,76.9
1666,1008370074,86.3
1667,1012740011,122.9
1668,2043170019,82.0
1669,1008040013,41.7
1670,1007327501,39.9
1671,1015177502,68.0
1672,3054240001,251315.0
1678,3069370048,590026.0
1681,3064590006,612552.0
1682,3064850003,21068.0
1683,3064850003,2101750.0
1684,3064850003,2797.0
1685,3064850003,1639853.0
1686,3064850003,1823003.0
1687,3064850003,2093599.0
1688,3060990001,85103.0
1689,3060990001,4305988.0
1690,3087207501,4640400.0
1691,3087207512,4244600.0
1692,3088210010,187300.0
1693,3088210010,160300.0
1694,3087207502,3597605.0
1695,1018880067,24.5
1696,1008597504,47.4
1697,3001857504,45.9
1698,1008610044,49.1
1699,1005730062,88.7
1700,3021370014,80.1
1701,1008780038,55.5
1702,2032700018,108.9
1703,3024470010,86.6
1704,3024500015,72.5
1705,2030160007,104.4
1706,2026070062,139.3
1707,3024210012,93.1
1708,1020960040,77.4
1709,1018200002,61.3
1710,3050580062,82.7
1711,3050530026,86.0
1712,2031730052,114.7
1713,1011180001,74.8
1714,1008580008,77.4
1715,1002070017,55.4
1716,1002387501,94.8
1717,4049597501,53.0
1718,1002837503,41.7
1719,1002047501,101.1
1720,1002777502,75.6
1721,1011640037,34.5
1722,1000780047,54.9
1723,3024310031,82.1
1724,1007990057,38.9
1725,3062380039,80.6
1726,4019560001,90.6
1727,4043220001,70.2
1728,4049710059,97.8
1729,3069190001,15.8
1730,1004257502,103.6
1731,2058030965,9.9
1732,4097140075,74.7
1733,1008380072,31.5
1734,3018520012,44.8
1735,4023430025,34.6
1736,4161310001,18.6
1737,4161310001,15.1
1738,1017750020,141.4
1739,1020390010,80.0
1740,2046680065,96.7
1741,3062070040,73.7
1742,2033260118,89.7
1743,3023430012,63.0
1744,3011560045,31.1
1745,4096970052,48.3
1746,4035450006,66.4
1747,3024430026,65.1
1748,1014267501,42.5
1749,3023717501,86.3
1750,2036000025,1.6
1751,1000130005,51.7
1752,1000750030,44.7
1753,1000930001,120.7
1754,1000640015,65.5
1755,1000880018,59.0
1756,2058731042,67.4
1757,2059530001,213.2
1758,4121370020,96.4
1759,1016330066,47.3
1760,1016330061,1.3
1764,4004320005,77.3
1765,4006400048,20.3
1766,1008040034,107.1
1767,1012910021,43.3
1769,1011270001,136.4
1770,1005250016,14.4
1771,1008620011,99.2
1772,1011430027,66.1
1773,3024500006,106.0
1774,1002390020,79.3
1775,1003030025,87.8
1776,4002580025,48.8
1777,4004050023,36.6
1778,4006580001,101.3
1779,1012440033,20.0
1780,3013610081,93.7
1781,1007460060,466.7
1782,3020140026,20.0
1783,1012890005,35.0
1784,4008427501,43.0
1786,1018640009,49.1
1787,1018430055,59.1
1788,1018400003,74.6
1789,2029400038,96.2
1790,1001357508,51.8
1791,3021400017,16.1
1792,1021620001,175.4
1793,1021530001,29.5
1794,4036200021,74.9
1795,3040140012,103.4
1796,4035440024,45.5
1797,1010110052,46.2
1798,2025720001,81.7
1799,2025680054,115.0
1800,2025530023,117.3
1801,2025530019,117.0
1802,2025680057,260.7
1803,2025680051,105.3
1804,2025550003,155.2
1805,2025510065,114.7
1806,2025510062,97.1
1807,2025560017,110.2
1808,2025530009,112.6
1809,2025660010,100.6
1812,2025520055,123.5
1813,2025540003,122.1
1815,2022670040,113.0
1818,2025540005,103.1
1819,2025550030,106.5
1820,2025530031,109.0
1821,2025540049,91.7
1822,2025550045,122.1
1823,2025550028,86.4
1824,2025550013,105.9
1825,2025520040,147.5
1826,2025550023,102.0
1828,2025680045,178.8
1829,2025680076,106.6
1830,2025530036,132.2
1831,2025540010,52.1
1832,2025540018,81.7
1833,2025710014,155.7
1834,2025560023,48.8
1835,3021070001,64.4
1836,4047890081,25.3
1837,2033040001,15.1
1838,1001900041,125.9
1839,3037010001,43.8
1840,1008670042,128.6
1841,2033160008,133.9
1842,1000460009,98.9
1843,1011167502,42.4
1844,1015017501,100.8
1845,3069970300,261.5
1846,3027230001,91.5
1847,4002540036,271.7
1848,3026430029,119.6
1849,3013370021,109.6
1850,3065030008,70.9
1851,3019120040,44.3
1852,1009930043,121.8
1860,3007770001,61.1
1861,1006030049,69.6
1862,1019380020,39.1
1863,4040890045,79.1
1864,3061030042,59.7
1865,4019350068,67.0
1866,3009200023,88.2
1867,1012020001,82.1
1868,1012170057,94.2
1872,1020947503,72.9
1873,3051620001,89.7
1874,2032990026,66.4
1875,2033080008,87.6
1876,4040447501,60.5
1877,3054380036,93.1
1878,1008930082,33.7
1879,1008940052,68.5
1880,1013380035,94.1
1881,1014180021,79.9
1882,1014180045,109.8
1883,3060250032,80.2
1884,3061370063,61.5
1885,2031570059,20.4
1886,4072630035,29.1
1887,1001797507,34.8
1888,1006247502,31.7
1889,4006030021,38.0
1890,1011170047,68.6
1891,3067840016,79.1
1892,4001600018,63.0
1893,3060830052,11.6
1894,3007350080,10.4
1895,3007710050,55.4
1896,1014260044,82.8
1897,2033560001,95.4
1898,4014437501,83.6
1899,2039360025,63.6
1901,1005430015,7.2
1902,1015130029,122.5
1903,1019930088,95.6
1904,1003480046,68.3
1905,3001937501,44.1
1906,1014510017,48.2
1907,3013140015,42.2
1908,2057597501,30.7
1909,3024067501,46.7
1910,1010210012,6.7
1911,4093750215,2.1
1912,1004648048,339.4
1913,3003477504,30.0
1914,2032920048,53.5
1915,2042490042,17.4
1916,1022430386,14.8
1917,2043240001,91.6
1918,4082630147,88.2
1919,3031900037,66.5
1920,2031840061,72.5
1921,2033260021,73.0
1922,3053690082,63.6
1923,4049777503,49.7
1924,1010650029,93.2
1925,1008500004,23.2
1926,5075840135,21.8
1927,1012750008,30.4
1928,3043050075,170.1
1929,3017570025,71.9
1930,3015720018,95.9
1931,1007530078,134.7
1932,2032970052,19.6
1933,1006170021,87.7
1934,2045280007,28.8
1935,4006380013,17.6
1936,3023500026,38.7
1937,2026060140,74.2
1938,3050310006,99.2
1939,3050310001,96.4
1940,3019170042,105.1
1941,3050840029,90.7
1942,3049010063,28.3
1943,3049010057,125.9
1944,1002300009,46.7
1945,3049010052,100.9
1946,3050880012,103.9
1947,1002830024,59.4
1948,3051730058,98.1
1949,3013800054,91.5
1950,3014230007,133.5
1951,3048530086,99.8
1952,3048880038,117.1
1953,3014150045,88.8
1954,3049530039,72.5
1955,3050880016,109.1
1956,3052520051,88.1
1957,1022180008,131.0
1958,3049510006,12.3
1959,4014010031,66.1
1960,4006770030,55.9
1961,3013230017,91.1
1962,1022300027,17.7
1963,3048010037,80.5
1964,3050840042,84.3
1965,3013220046,78.7
1966,3013160010,103.4
1967,1021360020,86.5
1968,1021740175,19.0
1969,3045990043,126.1
1970,3050880006,88.5
1971,3014290017,76.9
1972,3050260065,108.9
1973,3050260250,94.9
1974,3050260257,86.8
1975,3050260235,100.7
1976,3050340006,39.6
1977,3047960026,176.2
1978,3050260070,144.0
1979,3002360007,75.5
1980,1021570028,117.4
1981,1021580047,113.4
1982,4049590013,55.3
1983,2057360006,71.2
1984,3056340001,120.9
1985,1015540023,89.7
1986,3029480017,47.0
1987,1005147501,77.1
1988,3022890033,273.5
1989,5000040093,2.0
1990,3006870001,14.6
1991,2027940005,77.9
1992,4000970004,44.0
1993,4050120051,80.0
1994,4049730016,437.5
1995,1008020061,88.4
1996,3053290058,75.3
1997,1009930029,57.2
1998,1005967502,38.7
2000,3018240001,47.1
2001,3012920049,55.8
2002,3013260041,81.5
2003,3056850024,111.8
2004,1014737503,94.8
2005,2025827503,50.2
2006,4051867505,52.1
2007,4049547501,55.6
2008,4017817504,57.7
2009,4015807502,66.4
2010,3018810051,36.5
2011,3017360014,34.3
2012,1012430061,65.5
2013,1002030021,52.6
2014,2048990003,54.6
2015,1001490012,49.1
2016,1020020052,87.1
2017,1007840054,88.9
2018,1007630067,65.8
2019,2032580050,114.9
2020,1008280064,46.3
2021,5028627501,31.3
2022,3013327502,72.9
2023,2029730054,86.4
2024,2032160060,94.9
2025,2033290060,73.8
2026,2032000007,79.6
2027,2028760163,73.1
2028,2031860027,83.0
2029,3087207509,4313023.0
2030,3073690027,73.1
2031,3073690027,187175.0
2032,3073690027,9952197.0
2033,3073690027,148161.0
2034,3073700021,8084386.0
2035,3073700021,160100.0
2036,3073700021,146888.0
2037,3031130022,83.8
2038,1018870031,139.9
2039,3014170007,49.3
2040,3031100028,84.1
2041,4099780034,112.9
2042,3047030036,91.1
2043,3053920032,75.9
2044,2031270001,95.7
2045,4008940075,118.3
2046,4008940101,119.2
2047,4008940075,111.5
2048,4008940020,101.8
2049,4008940002,77.5
2050,4008930020,110.0
2051,4008930030,95.5
2052,4008930050,112.6
2053,1009200013,44.7
2054,3004900005,50.5
2055,2041940032,15.5
2056,1007960067,47.8
2057,1022150305,96.7
2058,5075110075,68.6
2059,4044147501,68.4
2060,4050230039,75.1
2061,4051807502,48.7
2062,4050230018,78.4
2063,4053780041,76.8
2064,1021650053,125.0
2065,3009870011,78.7
2066,3048970007,42.6
2067,3020160030,60.1
2068,3020007501,80.1
2069,1020750017,114.8
2070,1012527501,59.7
2071,4049700001,17.9
2072,3050607501,56.0
2073,3045970001,94.2
2074,1019090007,17.2
2075,2023330012,27.9
2076,3049690036,88.6
2077,1018250001,83.3
2078,2030610055,50.8
2079,1017297501,15.2
2080,4062870037,43.7
2081,1013770066,53.1
2082,1012437502,67.1
2083,5004877501,81.1
2084,5004877502,103.7
2085,1018470039,69.4
2086,1018470046,92.1
2087,1020540006,67.2
2088,1009400001,109.3
2089,1020980029,92.4
2090,3059870045,91.3
2091,1010400029,91.9
2092,1000350001,74.4
2093,2025730049,73.9
2094,2025640051,11.5
2095,4161310001,94.7
2096,4161310001,182.1
2097,4161310001,237.9
2098,4161310001,19.6
2099,2057860204,350.1
2100,4004020025,79.7
2101,2028770261,91.0
2102,3055240001,44.7
2103,3027777502,34.0
2104,3022967501,15.6
2105,3051210060,92.2
2108,3052410031,54.0
2109,3033300025,84.6
2110,3009920001,5.1
2111,4005900001,81.4
2112,1019877501,52.6
2113,4027550014,36.1
2115,5054970007,236.8
2116,2029980002,216.4
2117,4038030014,38.6
2121,1022000009,88.0
2122,2029850017,4.9
2123,3010260052,67.1
2124,1021570029,70.0
2125,2031730001,96.3
2126,3023380023,40.9
2127,1003360028,168.9
2128,4002000001,70.1
2129,4005790070,26.4
2130,4013040057,95.1
2131,1013070014,59.4
2132,2032850052,77.6
2133,3004590002,47.4
2134,3033880001,74.7
2135,2037390055,95.9
2136,2037430001,93.9
2137,3054000076,80.2
2138,2030250013,94.5
2139,2031620029,49.8
2140,2032130001,124.9
2141,2032140007,89.4
2142,3068260070,85.9
2143,1022460055,23.0
2144,1007900011,16.8
2145,3061010044,77.7
2146,3006390132,19.3
2147,3018710030,33.1
2148,3062517501,62.5
2149,5031070012,128.7
2150,2031610030,17.9
2151,3013040135,83.5
2152,1008430008,152.3
2153,1014910025,41.2
2154,1019547501,49.1
2155,1019540036,65.0
2156,1017897501,79.1
2157,1017860042,84.6
2158,4012900067,14.6
2159,4012900061,62.0
2160,2030590041,73.6
2161,4050250008,68.2
2162,4001940022,5.2
2163,4001940017,101.4
2164,1000077501,116.1
2165,4001940022,53.3
2166,3060250037,96.9
2167,3049490006,112.1
2168,3031100035,109.9
2169,4088840017,71.4
2170,3066007501,11.9
2171,4012560001,104.9
2172,3073790007,76.6
2173,3005450010,60.1
2174,4010190046,13.3
2175,4005750002,79.8
2176,3057810062,74.2
2177,4008290035,95.6
2178,1007120011,41.0
2179,2037670066,23.8
2180,1015270045,77.7
2181,1015900036,93.8
2182,1/02123/0077,63.1
2183,1018720001,37.7
2184,2033120030,18.3
2185,1005950059,27.5
2186,4150090051,89.1
2187,2048200020,75.4
2188,2032800048,65.5
2189,2032800045,68.6
2190,2046710064,104.7
2191,2029480003,70.5
2192,2033220035,64.2
2193,2025080031,122.2
2194,2058141191,40.1
2195,2031140044,89.1
2196,2028620006,43.5
2197,2042230039,46.8
2198,2057600161,34.7
2199,3/07690/7501,42.8
2200,4097120186,64.8
2201,3009910031,14.1
2202,2028970140,26.7
2203,3020720036,6.7
2204,3017830023,63.6
2205,1003500008,21.9
2206,3066660013,25.7
2207,1000220013,79.8
2208,3004710125,36.9
2209,4043170041,104.1
2210,3030920027,42.8
2211,1018460052,226.5
2212,1019220003,139.2
2213,1022420026,17.5
2214,1018210046,25.5
2215,1021360098,48.3
2216,1022500080,76.2
2217,1022480024,49.6
2218,1021390277,38.0
2219,3065807503,27.8
2220,1008630013,34.3
2221,2029770110,80.5
2222,4050417504,34.3
2223,2033307501,54.4
2224,2036360001,104.8
2225,3010320025,21.6
2226,1021800060,30.6
2227,3056780041,64.2
2228,1008200036,35.6
2229,1004090005,82.4
2230,4005540001,489.0
2231,3068880001,79.4
2232,5054950001,64.9
2233,1013110029,45.3
2235,4001940017,93.9
2237,2030530089,47.6
2238,4093060030,52.5
2241,3070140002,78.9
2242,3069630003,80.1
2243,2036720001,99.4
2244,1018327502,21.2
2245,3070580013,93.5
